addr_string,matched_addr,lat,long
"900 23RD ST NW, WASHINGTON, DC, 20037","GEORGE WASHINGTON UNIVERSITY HOSPITAL, 900, 23RD STREET NORTHWEST, GEORGE WASHINGTON UNIVERSITY, WASHINGTON, D.C., 20037, USA",38.901410600000006,-77.05060019
"3751 KATELLA AVE, LOS ALAMITOS, CA, 90720","KATELLA AVENUE, KOREATOWN, GARDEN GROVE, ORANGE COUNTY, CALIFORNIA, CA 90680, USA",33.8030588,-117.98430090000001
"8700 BEVERLY BLVD, WEST HOLLYWOOD, CA, 90048","CEDARS-SINAI MEDICAL CENTER, 8700, BEVERLY BOULEVARD, WEST HOLLYWOOD, LOS ANGELES COUNTY, CALIFORNIA, 90048, USA",34.0751604,-118.3810936
"660 N WESTMORELAND RD, LAKE FOREST, IL, 60045","NORTHWESTERN MEDICINE LAKE FOREST HOSPITAL, 660, NORTH WESTMORELAND ROAD, LAKE FOREST, LAKE COUNTY, ILLINOIS, 60045, USA",42.2544975,-87.86541998
"1515 HOLCOMBE BLVD, HOUSTON, TX, 77030","UNIVERSITY OF TEXAS MD ANDERSON CANCER CENTER, 1515, HOLCOMBE BOULEVARD, HOUSTON, HARRIS COUNTY, TEXAS, 77030, USA",29.70766895,-95.39762257
"550 SUMMIT AVE, TROY, OH, 45373","550, SUMMIT AVENUE, HOBART CIRCLE HISTORIC DISTRICT, TROY, MIAMI COUNTY, OHIO, 45373, USA",40.03554971,-84.21871614
"15717 15 MILE RD, CLINTON TOWNSHIP, MI, 48035","15717, 15 MILE ROAD, FRASER, MACOMB COUNTY, MICHIGAN, 48035, USA",42.55333061,-82.96353038
"80600 VAN DYKE RD, BRUCE TWP, MI, 48065","80600, VAN DYKE ROAD, BRUCE TOWNSHIP, MACOMB COUNTY, MICHIGAN, 48065, USA",42.88641175,-83.04010446
"80650 VAN DYKE RD, BRUCE TWP, MI, 48065","HENRY FORD MACOMB HEALTH CENTER - BRUCE TOWNSHIP, 80650, VAN DYKE ROAD, BRUCE TOWNSHIP, MACOMB COUNTY, MICHIGAN, 48065, USA",42.887032899999994,-83.0392917
"50505 SCHOENHERR RD, SHELBY TOWNSHIP, MI, 48315","50505, SCHOENHERR ROAD, SHELBY CHARTER TOWNSHIP, MACOMB COUNTY, MICHIGAN, 48315, USA",42.66661983,-82.99465502
"115 MALL DR, HANFORD, CA, 93230","ADVENTIST MEDICAL CENTER - HANFORD, 115, MALL DRIVE, KINGS COUNTY GOVERNMENT CENTER, HANFORD, KINGS COUNTY, CALIFORNIA, 93230, USA",36.323861799999996,-119.66695459999998
"1141 ROSE AVE, SELMA, CA, 93662","ADVENTIST HEALTH SELMA, 1141, ROSE AVENUE, SELMA, FRESNO COUNTY, CALIFORNIA, 93662, USA",36.567593,-119.59840790000001
"900 HYDE ST, SAN FRANCISCO, CA, 94109","SAINT FRANCIS MEMORIAL HOSPITAL, 900, HYDE STREET, NOB HILL, SF, CALIFORNIA, 94109, USA",37.78963455,-122.4165341
"2222 WELBORN ST, DALLAS, TX, 75219","TEXAS SCOTTISH RITE HOSPITAL FOR CHILDREN, 2222, WELBORN STREET, OAK LAWN, DALLAS, DALLAS COUNTY, TEXAS, 75219, USA",32.8021218,-96.81493751
"1935 MEDICAL DISTRICT DR, DALLAS, TX, 75235","CHILDRENS MEDICAL CENTER OF DALLAS, 1935, MEDICAL DISTRICT DRIVE, DALLAS, DALLAS COUNTY, TEXAS, 75235, USA",32.80947825,-96.83754658
"2248 31ST ST, ASTORIA, NY, 11105","31ST STREET, ASTORIA, QUEENS COUNTY, NYC, NEW YORK, 11101, USA",40.7707745,-73.917346
"996 MIDDLE COUNTRY RD, SELDEN, NY, 11784","996, MIDDLE COUNTRY ROAD, SELDEN, SUFFOLK COUNTY, NEW YORK, 11784, USA",40.86382768,-73.0473746
"3333 BURNET AVE, CINCINNATI, OH, 45229","CINCINNATI CHILDREN’S HOSPITAL MEDICAL CENTER, 3333, BURNET AVENUE, PILL HILL, CORRYVILLE, CINCINNATI, HAMILTON COUNTY, OHIO, 45229, USA",39.14080035,-84.50229358
"2100 ERWIN RD, DURHAM, NC, 27705","PICKENS BUILDING, 2100, ERWIN ROAD, CREST STREET, DURHAM, DURHAM COUNTY, NORTH CAROLINA, 27705, USA",36.0081084,-78.933207
"932 MORREENE RD, DURHAM, NC, 27705","932, MORREENE ROAD, CREST STREET, DURHAM, DURHAM COUNTY, NORTH CAROLINA, 27705, USA",36.0093755,-78.95514250000001
"2301 ERWIN RD, DURHAM, NC, 27705","DUKE UNIVERSITY HOSPITAL, 2301, ERWIN ROAD, CREST STREET, DURHAM, DURHAM COUNTY, NORTH CAROLINA, 27710, USA",36.0070213,-78.93734788
"2351 ERWIN RD, DURHAM, NC, 27705","DUKE EYE CENTER, 2351, ERWIN ROAD, CREST STREET, DURHAM, DURHAM COUNTY, NORTH CAROLINA, 27705, USA",36.00754165,-78.93916808
"1000 TRENT DR, DURHAM, NC, 27710","TRENT DRIVE, CREST STREET, DURHAM, DURHAM COUNTY, NORTH CAROLINA, 27705, USA",36.0087527,-78.9336344
"40 DUKE MEDICINE CIR, DURHAM, NC, 27710","DUKE CLINIC, 40, DUKE MEDICINE CIRCLE, CREST STREET, DURHAM, DURHAM COUNTY, NORTH CAROLINA, 27710, USA",36.0044614,-78.93606168
"123 WATERHOUSE RD, BOURNE, MA, 02532","123, WATERHOUSE ROAD, BOURNE, BARNSTABLE COUNTY, MASSACHUSETTS, 02532, USA",41.73348313,-70.58944706
"107 COMMERCIAL ST, MASHPEE, MA, 02649","107, COMMERCIAL STREET, MASHPEE, BARNSTABLE COUNTY, MASSACHUSETTS, 02649, USA",41.60734425,-70.49084526
"1001 SAM PERRY BLVD, FREDERICKSBURG, VA, 22401","MARY WASHINGTON HOSPITAL, 1001, SAM PERRY BOULEVARD, FREDERICKSBURG, FREDERICKSBURG CITY, VIRGINIA, 22401, USA",38.3102848,-77.48381273
"3000 HOSPITAL DR, BATAVIA, OH, 45103","MERCY HEALTH - CLERMONT HOSPITAL, 3000, HOSPITAL DRIVE, EAST BATAVIA HEIGHTS, BATAVIA TOWNSHIP, CLERMONT COUNTY, OHIO, 45103, USA",39.08006125,-84.14456188
"4777 E GALBRAITH RD, CINCINNATI, OH, 45236","EAST GALBRAITH ROAD, HARTWELL, CINCINNATI, HAMILTON COUNTY, OHIO, 45216, USA",39.212325899999996,-84.4709307
"471 AINSLEY AVE, YUBA CITY, CA, 95991","471, AINSLEY AVENUE, YUBA CITY, SUTTER COUNTY, CALIFORNIA, 95991, USA",39.14438244,-121.6198845
"7432 LITTLE RIVER TPKE, ANNANDALE, VA, 22003","7432, LITTLE RIVER TURNPIKE, ANNANDALE, FAIRFAX COUNTY, VIRGINIA, 22003, USA",38.83134335,-77.20117178
"3085 NUTLEY ST, FAIRFAX, VA, 22031","3085, NUTLEY STREET, MERRIFIELD, FAIRFAX COUNTY, VIRGINIA, 22031, USA",38.87201688,-77.26308458
"1816 B EUCALYPTUS AVE, ENCINITAS, CA, 92024","1816, EUCALYPTUS AVENUE, ENCINITAS, SAN DIEGO COUNTY, CALIFORNIA, 92024, USA",33.07931216,-117.305653
"407 W DELILAH RD, PLEASANTVILLE, NJ, 08232","407, WEST DELILAH ROAD, PLEASANT ACRES, PLEASANTVILLE, ATLANTIC COUNTY, NEW JERSEY, 08232, USA",39.40667592,-74.5176452
"807 CHILDRENS WAY, JACKSONVILLE, FL, 32207","NEMOURS CHILDREN'S SPECIALTY CARE, 807, CHILDRENS WAY, LAVILLA, JACKSONVILLE, DUVAL COUNTY, FLORIDA, 32207, USA",30.31302505,-81.66317796
"23845 MCBEAN PKWY, VALENCIA, CA, 91355","HENRY MAYO NEWHALL HOSPITAL, 23845, MCBEAN PARKWAY, VALENCIA, SANTA CLARITA, LOS ANGELES COUNTY, CALIFORNIA, 91355, USA",34.39790905,-118.5533298
"2202 WILSHIRE BLVD, SANTA MONICA, CA, 90403","2202, WILSHIRE BOULEVARD, SANTA MONICA, LOS ANGELES COUNTY, CALIFORNIA, 90403, USA",34.03278555,-118.48125929999999
"21230 DEQUINDRE RD, WARREN, MI, 48091","MSH, 21230, DEQUINDRE ROAD, HAZEL PARK, MACOMB COUNTY, MICHIGAN, 48091, USA",42.45171895,-83.08141862
"1900 COLUMBUS AVE, BAY CITY, MI, 48708","MCLAREN BAY REGION, 1900, COLUMBUS AVENUE, CITY OF BAY CITY, BAY COUNTY, MICHIGAN, 48708, USA",43.586645399999995,-83.8679985
"15 W WOOD ST, NORRISTOWN, PA, 19401","15, WEST WOOD STREET, NORRISTOWN, MONTGOMERY COUNTY, PENNSYLVANIA, 19401, USA",40.123922,-75.337406
"401 N 12TH ST, RICHMOND, VA, 23298","401, NORTH 12TH STREET, SHOCKOE SLIP, RICHMOND, RICHMOND CITY, VIRGINIA, 23298, USA",37.540153000000004,-77.430284
"1250 E MARSHALL ST, RICHMOND, VA, 23298","VCU MEDICAL CENTER, 1250, EAST MARSHALL STREET, SHOCKOE SLIP, RICHMOND, RICHMOND CITY, VIRGINIA, 23219, USA",37.5402575,-77.4300631
"200 E STATE ST, ALLIANCE, OH, 44601","ALLIANCE COMMUNITY HOSPITAL, 200, EAST STATE STREET, ALLIANCE, STARK COUNTY, OHIO, 44601, USA",40.903022299999996,-81.10275647
"11569 E 12 MILE RD, WARREN, MI, 48093","11569, EAST 12 MILE ROAD, WARREN, MACOMB COUNTY, MICHIGAN, 48093, USA",42.50714665,-83.00748264
"200 HAWKINS DR, IOWA CITY, IA, 52242","UNIVERSITY OF IOWA STEAD FAMILY CHILDREN’S HOSPITAL, 200, HAWKINS DRIVE, IOWA CITY, JOHNSON COUNTY, IOWA, 52242, USA",41.65869195,-91.54927058
"12011 SW 70TH AVE, TIGARD, OR, 97223","12011, SOUTHWEST 70TH AVENUE, TIGARD TRIANGLE, BONITA, TIGARD, WASHINGTON COUNTY, OREGON, 97223, USA",45.43295705,-122.7492765
"1331 E WYOMING AVE, PHILADELPHIA, PA, 19124","CANCER TREATMENT CENTERS OF AMERICA, 1331, EAST WYOMING AVENUE, NORTHWOOD, PHILADELPHIA, PHILADELPHIA COUNTY, PENNSYLVANIA, 19124, USA",40.0194205,-75.0988468
"3401 N BROAD ST, PHILADELPHIA, PA, 19140","TUH, 3401, NORTH BROAD STREET, NICETOWN, PHILADELPHIA, PHILADELPHIA COUNTY, PENNSYLVANIA, 19140, USA",40.0053079,-75.15082352
"2045 FAIRMONT DR, SAN LEANDRO, CA, 94578","FAIRMONT DRIVE, SAN LEANDRO, ALAMEDA COUNTY, CALIFORNIA, 94578, USA",37.7035643,-122.1258722
"3716 MELROSE AVE NW, ROANOKE, VA, 24017","NEW HORIZONS HEALTHCARE, 3716, MELROSE AVENUE NORTHWEST, WASHINGTON HEIGHTS, GROVE PARK, ROANOKE, VIRGINIA, 24017, USA",37.2938606,-79.99794016
"9961 SIERRA AVE, FONTANA, CA, 92335","KAISER PERMANENTE FONTANA MEDICAL CENTER, 9961, SIERRA AVENUE, FONTANA, SAN BERNARDINO COUNTY, CALIFORNIA, 92335, USA",34.0722265,-117.4334531
"3226 10TH AVE S, GREAT FALLS, MT, 59405","3226, 10TH AVENUE SOUTH, GREAT FALLS, CASCADE COUNTY, MONTANA, 59405, USA",47.49385588,-111.2513831
"2435 S TELSHOR BLVD, LAS CRUCES, NM, 88011","2435, SOUTH TELSHOR BOULEVARD, LAS CRUCES, DOÑA ANA COUNTY, NEW MEXICO, 88011, USA",32.30939337,-106.74028559999999
"310 S LIMESTONE, LEXINGTON, KY, 40508","GOOD SAMARITAN HOSPITAL, 310, SOUTH LIMESTONE, SOUTH HILL, LEXINGTON, FAYETTE COUNTY, KENTUCKY, 40508, USA",38.042196999999994,-84.50046629
"310 S LIMESTONE ST, LEXINGTON, KY, 40508","310, SOUTH LIMESTONE STREET, SOUTH HILL, LEXINGTON, FAYETTE COUNTY, KENTUCKY, 40508, USA",38.0431939,-84.50140543
"800 ROSE ST, LEXINGTON, KY, 40536","800, ROSE STREET, ACADEMIC CORE, LEXINGTON, FAYETTE COUNTY, KENTUCKY, 40506, USA",38.032771999999994,-84.506765
"830 S LIMESTONE, LEXINGTON, KY, 40536","UNIVERSITY HEALTH SERVICES, 830, SOUTH LIMESTONE, NORTH ELIZABETH STREET, LEXINGTON, FAYETTE COUNTY, KENTUCKY, 40508, USA",38.03230475,-84.50882074
"2416 DUNN AVE, JACKSONVILLE, FL, 32218","2416, DUNN AVENUE, JACKSONVILLE, DUVAL COUNTY, FLORIDA, 32218, USA",30.43880212,-81.68618691
"7503 SURRATTS RD, CLINTON, MD, 20735","MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER, 7503, SURRATTS ROAD, CLINTON, PRINCE GEORGE'S COUNTY, MARYLAND, 20735, USA",38.74841485,-76.8757199
"1215 RED RIVER ST, AUSTIN, TX, 78701","1215, RED RIVER STREET, MEDICAL DISTRICT, AUSTIN, TRAVIS COUNTY, TEXAS, 78701, USA",30.273102,-97.7347
"10251 W SAMPLE RD, CORAL SPRINGS, FL, 33065","10251, WEST SAMPLE ROAD, CORAL SPRINGS, BROWARD COUNTY, FLORIDA, 33065, USA",26.27269718,-80.26269108
"1836 S AVE, LA CROSSE, WI, 54601","1836, SOUTH AVENUE, LA CROSSE, LA CROSSE COUNTY, WISCONSIN, 54601, USA",43.79558591,-91.24750990000001
"106 BAKER RD, ARCHDALE, NC, 27263","106, BAKER ROAD, ARCHDALE, RANDOLPH COUNTY, NORTH CAROLINA, 27263, USA",35.91682495,-79.97377642
"203 POMONA DR, GREENSBORO, NC, 27407","203, POMONA DRIVE, GREENSBORO, GUILFORD COUNTY, NORTH CAROLINA, 27407, USA",36.06765007,-79.86153406
"10135 S DELAWARE AVE, TULSA, OK, 74137","10135, SOUTH DELAWARE AVENUE, DELAWARE POINTE, TULSA, TULSA COUNTY, OKLAHOMA, 74137, USA",36.01672239,-95.94883603
"555 E CHEVES ST, FLORENCE, SC, 29506","GROUCHO'S DELI, 555, EAST CHEVES STREET, FLORENCE, FLORENCE COUNTY, SOUTH CAROLINA, 29506, USA",34.1977396,-79.7563517
"1405 SPRING ST, JEFFERSONVILLE, IN, 47130","1405, SPRING STREET, JEFFERSONVILLE, CLARK COUNTY, INDIANA, 47130, USA",38.284231,-85.748559
"455 SAINT MICHAELS DR, SANTA FE, NM, 87505","CHRISTUS SAINT VINCENT REGIONAL MEDICAL CENTER, 455, SAINT MICHAELS DRIVE, SANTA FE, SANTA FE COUNTY, NEW MEXICO, 87505, USA",35.659295,-105.94616409999998
"2040 TENTH AVE, COLUMBUS, GA, 31901","10TH AVE, COLUMBUS, FRANKLIN COUNTY, OHIO, 43219, USA",39.989632,-82.928262
"710 CTR ST, COLUMBUS, GA, 31901","MIDTOWN MEDICAL CENTER, 710, CENTER STREET, COLUMBUS, MUSCOGEE COUNTY, GEORGIA, 31904, USA",32.4806319,-84.98273258
"100 FRIST CT, COLUMBUS, GA, 31909","PIEDMONT COLUMBUS REGIONAL NORTHSIDE CAMPUS, 100, FRIST COURT, SUNSHINE ACRES, COLUMBUS, MUSCOGEE COUNTY, GEORGIA, 31909, USA",32.53497465,-84.95122472
"2139 AUBURN AVE, CINCINNATI, OH, 45219","THE CHRIST HOSPITAL, 2139, AUBURN AVENUE, MOUNT AUBURN HISTORIC DISTRICT, MOUNT AUBURN, CINCINNATI, HAMILTON COUNTY, OHIO, 45219, USA",39.12083875,-84.51111282
"375 DIXMYTH AVE, CINCINNATI, OH, 45220","GOOD SAMARITAN HOSPITAL, 375, DIXMYTH AVENUE, UNIVERSITY HEIGHTS, CINCINNATI, HAMILTON COUNTY, OHIO, 45220, USA",39.13995295,-84.52174918
"489 STATE ST, BANGOR, ME, 04401","EASTERN MAINE MEDICAL CENTER, 489, STATE STREET, CHAPIN PARK (TREE STREETS), BANGOR, PENOBSCOT COUNTY, MAINE, 04401, USA",44.8084356,-68.75118548
"417 STATE ST, BANGOR, ME, 04401","417, STATE STREET, CHAPIN PARK (TREE STREETS), BANGOR, PENOBSCOT COUNTY, MAINE, 04401, USA",44.80811754,-68.75403904
"108 DENVER TRL, AZLE, TX, 76020","TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE, 108, DENVER TRAIL, AZLE, TARRANT COUNTY, TEXAS, 76020, USA",32.8801593,-97.53285441
"1301 PENNSYLVANIA AVE, FORT WORTH, TX, 76104","TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH, 1301, PENNSYLVANIA AVENUE, FORT WORTH, TARRANT COUNTY, TEXAS, 76104, USA",32.7369675,-97.33885906
"815 PENNSYLVANIA AVE, FORT WORTH, TX, 76104","815, PENNSYLVANIA AVENUE, FORT WORTH, TARRANT COUNTY, TEXAS, 76104, USA",32.7375826,-97.33377104
"1500 S MAIN ST, FORT WORTH, TX, 76104","JOHN PETER SMITH HOSPITAL, 1500, SOUTH MAIN STREET, FORT WORTH, TARRANT COUNTY, TEXAS, 76104, USA",32.7270451,-97.32796715
"6100 HARRIS PKWY, FORT WORTH, TX, 76132","HARRIS METHODIST SOUTHWEST HOSPITAL, 6100, HARRIS PARKWAY, FORT WORTH, TARRANT COUNTY, TEXAS, 76132, USA",32.65776585,-97.42076356
"4401 BOOTH CALLOWAY RD, N RICHLAND HILLS, TX, 76180","MEDICAL CITY NORTH HILLS, 4401, BOOTH CALLOWAY ROAD, NORTH RICHLAND HILLS, TARRANT COUNTY, TEXAS, 76180, USA",32.8275548,-97.21295947
"6041 CADILLAC AVE, LOS ANGELES, CA, 90034","KAISER PERMANENTE WEST LOS ANGELES MEDICAL CENTER, 6041, CADILLAC AVENUE, SENTOUS, THE VILLAGE GREEN, LA, LOS ANGELES COUNTY, CALIFORNIA, 90034, USA",34.0387163,-118.3748104
"1301 15TH AVE W, WILLISTON, ND, 58801","CHI ST. ALEXIUS HEALTH - WILLISTON MEDICAL CENTER, 1301, 15TH AVENUE WEST, WILLISTON, WILLIAMS COUNTY, NORTH DAKOTA, 58801, USA",48.15609045,-103.6458437
"1213 15TH AVE W, WILLISTON, ND, 58801","1213, 15TH AVENUE WEST, WILLISTON, WILLIAMS COUNTY, NORTH DAKOTA, 58801, USA",48.154692,-103.645539
"101 3RD AVE SW, MINOT, ND, 58701","101, 3RD AVENUE SOUTHWEST, MINOT, WARD COUNTY, NORTH DAKOTA, 58701, USA",48.233359,-101.29578599999999
"1 BURDICK EXPY W, MINOT, ND, 58701","TRINITY HOSPITAL, 1, BURDICK EXPRESSWAY WEST, MINOT, WARD COUNTY, NORTH DAKOTA, 58702, USA",48.2323727,-101.2944768
"831 S BROADWAY, MINOT, ND, 58701","SOUTH BROADWAY, MINOT, WARD COUNTY, NORTH DAKOTA, 58707, USA",48.233959000000006,-101.29597700000001
"724 HYATT ST, GAFFNEY, SC, 29341","724, HYATT STREET, GAFFNEY, CHEROKEE COUNTY, SOUTH CAROLINA, 29341, USA",35.07657999,-81.69523705
"407 W S ST, UNION, SC, 29379","WEST SOUTH STREET, UNION, UNION COUNTY, SOUTH CAROLINA, 29379, USA",34.7116774,-81.6258679
"1500 MATTHEWS TOWNSHIP PKWY, MATTHEWS, NC, 28105","MATTHEWS MEDICAL CENTER, 1500, MATTHEWS TOWNSHIP PARKWAY, MATTHEWS, MECKLENBURG COUNTY, NORTH CAROLINA, 28105, USA",35.11972785,-80.71471379
"1070 VINEHAVEN DR NE, CONCORD, NC, 28025","VINEHAVEN DR. NE, CONCORD, CABARRUS COUNTY, NORTH CAROLINA, 28082, USA",35.4618976,-80.58337579999998
"270 EDWARDS BLVD, LONG BEACH, NY, 11561","270, EDWARDS BOULEVARD, LONG BEACH, NASSAU COUNTY, NEW YORK, 11561, USA",40.58735493,-73.66387937
"815 MAIN ST, PEORIA, IL, 61602","MAIN STREET, PEORIA, PEORIA COUNTY, ILLINOIS, 61602, USA",40.6996183,-89.59887990000001
"1201 N CUMMINGS LN, WASHINGTON, IL, 61571","NORTH CUMMINGS LANE, WASHINGTON, TAZEWELL COUNTY, ILLINOIS, 61571, USA",40.7161065,-89.4457089
"14 /2 TOWNLEY AVE, CORTLAND, NY, 13045","14, TOWNLEY AVENUE, CORTLAND, CORTLANDVILLE TOWN, CORTLAND COUNTY, NEW YORK, 13045, USA",42.59956821,-76.19259971
"521 PARNASSUS AVE, SAN FRANCISCO, CA, 94143","CLINICAL SCIENCE, 521, PARNASSUS AVENUE, INNER SUNSET, SF, CALIFORNIA, 94143, USA",37.7628315,-122.45933240000001
"1001 POTRERO AVE, SAN FRANCISCO, CA, 94110","22ND & POTRERO (GENERAL HOSPITAL), 1001, POTRERO AVENUE, POTRERO HILL, SF, CALIFORNIA, 94110, USA",37.7566333,-122.4061889
"10345 WATERVILLE ST, WHITEHOUSE, OH, 43571","WATERVILLE STREET, WHITEHOUSE, LUCAS COUNTY, OHIO, 43571, USA",41.516513200000006,-83.81436090000001
"860 OMNI BLVD, NEWPORT NEWS, VA, 23606","860, OMNI BOULEVARD, CITY CENTER, NEWPORT NEWS, NEWPORT NEWS CITY, VIRGINIA, 23606, USA",37.08776559,-76.46690272
"501 MORRIS ST, CHARLESTON, WV, 25301","CHARLESTON AREA MEDICAL CENTER GENERAL HOSPITAL, 501, MORRIS STREET, CHARLESTON, KANAWHA COUNTY, WEST VIRGINIA, 25301, USA",38.3475369,-81.62724222
"75 BEEKMAN ST, PLATTSBURGH, NY, 12901","CHAMPLAIN VALLEY PHYSICIANS HOSPITAL, 75, BEEKMAN STREET, PLATTSBURGH, CLINTON COUNTY, NEW YORK, 12901, USA",44.7008404,-73.46914616
"77 BEEKMAN ST, PLATTSBURGH, NY, 12901","77, BEEKMAN STREET, PLATTSBURGH, CLINTON COUNTY, NEW YORK, 12901, USA",44.700534499999996,-73.466597
"23 HAMMOND LN, PLATTSBURGH, NY, 12901","23, HAMMOND LANE, CLINTON COUNTY, NEW YORK, 12901, USA",44.6882487,-73.49712777
"1910 S AVE, LA CROSSE, WI, 54601","1910, SOUTH AVENUE, LA CROSSE, LA CROSSE COUNTY, WISCONSIN, 54601, USA",43.79497267,-91.24652447
"515 22ND AVE, MONROE, WI, 53566","MONROE CLINIC HOSPITAL, 515, 22ND AVENUE, MONROE, GREEN COUNTY, WISCONSIN, 53566, USA",42.60807075,-89.63398655
"1502 PARKVIEW AVE, ROCKFORD, IL, 61107","1502, PARKVIEW AVENUE, ROCKFORD, WINNEBAGO COUNTY, ILLINOIS, 61107, USA",42.28264242,-89.05766273
"101 E WOOD ST, SPARTANBURG, SC, 29303","SPARTANBURG MEDICAL CENTER, 101, EAST WOOD STREET, SPARTANBURG, SPARTANBURG COUNTY, SOUTH CAROLINA, 29303, USA",34.9669664,-81.93873094
"2316 E MEYER BLVD, KANSAS CITY, MO, 64132","RESEARCH MEDICAL CENTER, 2316, EAST MEYER BOULEVARD, COUNTRY CLUB PLAZA, KANSAS CITY, JACKSON COUNTY, MISSOURI, 64132, USA",39.00993505,-94.55974788
"10500 QUIVIRA RD, OVERLAND PARK, KS, 66215","OVERLAND PARK REGIONAL MEDICAL CENTER, 10500, QUIVIRA ROAD, OVERLAND PARK, JOHNSON COUNTY, KANSAS, 66215, USA",38.9369489,-94.72593316
"500 UNIVERSITY DR, HERSHEY, PA, 17033","HERSHEY MEDICAL CENTER, 500, UNIVERSITY DRIVE, HERSHEY, DAUPHIN COUNTY, PENNSYLVANIA, 17033, USA",40.26370945,-76.67482219
"113 NATIONWIDE DR, LYNCHBURG, VA, 24502","113, NATIONWIDE DRIVE, LYNCHBURG CITY, LYNCHBURG, VIRGINIA, 24502, USA",37.379328,-79.215362
"1900 ELECTRIC RD, SALEM, VA, 24153","LEWISGALE MEDICAL CENTER, 1900, ELECTRIC ROAD, RIDGEWOOD PARK, MEDMONT LAKE, ROANOKE COUNTY, VIRGINIA, 24153, USA",37.2639562,-80.03025486
"4900 W SUNSET BLVD, LOS ANGELES, CA, 90027","WEST SUNSET BOULEVARD, LITTLE ARMENIA, LA, LOS ANGELES COUNTY, CALIFORNIA, 90027-5517, USA",34.0981441,-118.2933206
"2665 E 2ND ST, CASPER, WY, 82609","2665, EAST 2ND STREET, CASPER, NATRONA COUNTY, WYOMING, 82609, USA",42.84871406,-106.29087
"2030 LAY DAM RD, CLANTON, AL, 35045","SAINT VINCENT'S CHILTON, 2030, LAY DAM ROAD, CLANTON, CHILTON COUNTY, ALABAMA, 35045, USA",32.8724329,-86.62147899
"6840 PERIMETER DR, DUBLIN, OH, 43016","6840, PERIMETER DRIVE, DUBLIN, FRANKLIN COUNTY, OHIO, 43016, USA",40.10530996,-83.16446517
"4605 SAWMILL RD, UPPER ARLINGTON, OH, 43220","SAWMILL RD, UPPER ARLINGTON, FRANKLIN COUNTY, OHIO, 43220, USA",40.058469,-83.09391600000001
"8555 TAFT ST, MERRILLVILLE, IN, 46410","REGIONAL MENTAL HEALTH CENTER - STRAWHUN CENTER, 8555, TAFT STREET, INDEPENDENCE HILL, MERRILLVILLE, LAKE COUNTY, INDIANA, 46410, USA",41.463382,-87.3635635
"2825 PARKLAWN DR, MIDWEST CITY, OK, 73110","ALLIANCEHEALTH MIDWEST, 2825, PARKLAWN DRIVE, MIDWEST CITY, OKLAHOMA COUNTY, OKLAHOMA, 73110, USA",35.4671129,-97.39378955
"9020 E RENO AVE, MIDWEST CITY, OK, 73130","EAST RENO AVENUE, MIDWEST CITY, OKLAHOMA COUNTY, OKLAHOMA, 73130, USA",35.4640465,-97.35690759999999
"112 MANSFIELD AVE, WILLIMANTIC, CT, 06226","WINDHAM HOSPITAL, 112, MANSFIELD AVENUE, WILLIMANTIC, WINDHAM COUNTY, CONNECTICUT, 06226, USA",41.7177483,-72.22649002
"119 BELMONT ST, WORCESTER, MA, 01605","UMASS MEMORIAL MEDICAL CENTER - MEMORIAL CAMPUS, 119, BELMONT STREET, LINCOLN SQUARE, WORCESTER, MASSACHUSETTS, 01605, USA",42.27290905,-71.79223744
"40 BUTTRICK RD, LONDONDERRY, NH, 03053","40, BUTTRICK ROAD, LONDONDERRY, ROCKINGHAM COUNTY, NEW HAMPSHIRE, 03053, USA",42.84984815,-71.36155282
"4 RYAN RD, MARLBORO, NJ, 07746","4, RYAN ROAD, ORCHARDS, MARLBORO TOWNSHIP, MONMOUTH COUNTY, NEW JERSEY, 07746, USA",40.300709000000005,-74.2622155
"471 MAIN ST, CHATHAM, NJ, 07928","CVS, 471, MAIN STREET, CHATHAM, MORRIS COUNTY, NEW JERSEY, 07928, USA",40.7438223,-74.39109309999999
"1611 MONROE ST, DEARBORN, MI, 48124","1611, MONROE STREET, SOUTHWESTERN OUTER DRIVE, DEARBORN, WAYNE COUNTY, MICHIGAN, 48124, USA",42.30099379999999,-83.24281514
"5301 MCAULEY DR, YPSILANTI, MI, 48197","MCAULEY DRIVE, YPSILANTI, WASHTENAW COUNTY, MICHIGAN, 48197-9606, USA",42.259856799999994,-83.6497473
"5301 E HURON RIVER DR, YPSILANTI, MI, 48197","5301, EAST HURON RIVER DRIVE, SUPERIOR TOWNSHIP, WASHTENAW COUNTY, MICHIGAN, 48105, USA",42.25986229,-83.65402399
"620 BYRON RD, HOWELL, MI, 48843","SAINT JOSEPH MERCY LIVINGSTON HOSPITAL, 620, BYRON ROAD, HOWELL, LIVINGSTON COUNTY, MICHIGAN, 48843, USA",42.61550185,-83.94140591
"2587 RAVENHILL DR, FAYETTEVILLE, NC, 28303","RAVENHILL DRIVE, FAYETTEVILLE, CUMBERLAND COUNTY, NORTH CAROLINA, 28303, USA",35.047633000000005,-78.92583
"7533 CTR ST, MENTOR, OH, 44060","7533, CENTER STREET, MENTOR, LAKE COUNTY, OHIO, 44060, USA",41.66578676,-81.33984924
